Refs,Qty,Value,Footprint,Manufacturer,MPN,Description,Link,DNP
J134,1,J134 lamp rows (spare),Connector_Molex:Molex_KK-254_AE-6410-09A_1x09_P2.54mm_Vertical,MOLEX,22232091,J134 lamp rows (spare),https://jlcpcb.com/partdetail/C587032,
J135,1,J135 lamp rows (playfield),Connector_Molex:Molex_KK-254_AE-6410-09A_1x09_P2.54mm_Vertical,MOLEX,22232091,J135 lamp rows (playfield),https://jlcpcb.com/partdetail/C587032,
Q83,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon Technologies,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://jlcpcb.com/partdetail/InfineonTechnologies-IRLR024NTRPBF/C3007,
Q84,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon Technologies,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://jlcpcb.com/partdetail/InfineonTechnologies-IRLR024NTRPBF/C3007,
Q85,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon Technologies,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://jlcpcb.com/partdetail/InfineonTechnologies-IRLR024NTRPBF/C3007,
Q86,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon Technologies,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://jlcpcb.com/partdetail/InfineonTechnologies-IRLR024NTRPBF/C3007,
Q87,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon Technologies,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://jlcpcb.com/partdetail/InfineonTechnologies-IRLR024NTRPBF/C3007,
Q88,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon Technologies,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://jlcpcb.com/partdetail/InfineonTechnologies-IRLR024NTRPBF/C3007,
Q89,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon Technologies,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://jlcpcb.com/partdetail/InfineonTechnologies-IRLR024NTRPBF/C3007,
Q90,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon Technologies,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://jlcpcb.com/partdetail/InfineonTechnologies-IRLR024NTRPBF/C3007,
R142,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R143,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R144,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R145,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R146,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R147,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R148,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R149,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R150,1,0.22R,Resistor_SMD:R_2512_6332Metric,YAGEO,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://jlcpcb.com/partdetail/YAGEO-RL2512FK070R22L/C705613,
R151,1,0.22R,Resistor_SMD:R_2512_6332Metric,YAGEO,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://jlcpcb.com/partdetail/YAGEO-RL2512FK070R22L/C705613,
R152,1,0.22R,Resistor_SMD:R_2512_6332Metric,YAGEO,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://jlcpcb.com/partdetail/YAGEO-RL2512FK070R22L/C705613,
R153,1,0.22R,Resistor_SMD:R_2512_6332Metric,YAGEO,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://jlcpcb.com/partdetail/YAGEO-RL2512FK070R22L/C705613,
R154,1,1K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1001T5E,"Resistor 1K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18201-0805W8F1001T5E/C17513,
R155,1,100,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1000T5E,"Resistor 100R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18096-0805W8F1000T5E/C17408,
R156,1,1K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1001T5E,"Resistor 1K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18201-0805W8F1001T5E/C17513,
R157,1,100,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1000T5E,"Resistor 100R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18096-0805W8F1000T5E/C17408,
R158,1,1K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1001T5E,"Resistor 1K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18201-0805W8F1001T5E/C17513,
R159,1,100,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1000T5E,"Resistor 100R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18096-0805W8F1000T5E/C17408,
R160,1,1K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1001T5E,"Resistor 1K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18201-0805W8F1001T5E/C17513,
R161,1,100,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1000T5E,"Resistor 100R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18096-0805W8F1000T5E/C17408,
R162,1,1K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1001T5E,"Resistor 1K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18201-0805W8F1001T5E/C17513,
R164,1,1K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1001T5E,"Resistor 1K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18201-0805W8F1001T5E/C17513,
R165,1,100,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1000T5E,"Resistor 100R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18096-0805W8F1000T5E/C17408,
R166,1,1K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1001T5E,"Resistor 1K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18201-0805W8F1001T5E/C17513,
R167,1,100,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1000T5E,"Resistor 100R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18096-0805W8F1000T5E/C17408,
R168,1,1K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1001T5E,"Resistor 1K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18201-0805W8F1001T5E/C17513,
R169,1,100,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1000T5E,"Resistor 100R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18096-0805W8F1000T5E/C17408,
R170,1,1K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1001T5E,"Resistor 1K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18201-0805W8F1001T5E/C17513,
R171,1,100,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1000T5E,"Resistor 100R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18096-0805W8F1000T5E/C17408,
R172,1,0.22R,Resistor_SMD:R_2512_6332Metric,YAGEO,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://jlcpcb.com/partdetail/YAGEO-RL2512FK070R22L/C705613,
R173,1,0.22R,Resistor_SMD:R_2512_6332Metric,YAGEO,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://jlcpcb.com/partdetail/YAGEO-RL2512FK070R22L/C705613,
R174,1,0.22R,Resistor_SMD:R_2512_6332Metric,YAGEO,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://jlcpcb.com/partdetail/YAGEO-RL2512FK070R22L/C705613,
R175,1,0.22R,Resistor_SMD:R_2512_6332Metric,YAGEO,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://jlcpcb.com/partdetail/YAGEO-RL2512FK070R22L/C705613,
R301,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R302,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R303,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R304,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R305,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R306,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R307,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R308,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
U10,1,74HCT74,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,SN74HCT74DR,"Dual D flip-flop with preset/clear, SOIC-14",https://jlcpcb.com/partdetail/TexasInstruments-SN74HCT74DR/C352961,
U11,1,74HCT74,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,SN74HCT74DR,"Dual D flip-flop with preset/clear, SOIC-14",https://jlcpcb.com/partdetail/TexasInstruments-SN74HCT74DR/C352961,
U12,1,74HCT74,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,SN74HCT74DR,"Dual D flip-flop with preset/clear, SOIC-14",https://jlcpcb.com/partdetail/TexasInstruments-SN74HCT74DR/C352961,
U13,1,74HCT74,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,SN74HCT74DR,"Dual D flip-flop with preset/clear, SOIC-14",https://jlcpcb.com/partdetail/TexasInstruments-SN74HCT74DR/C352961,
U15,1,LM339DR,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,LM339DR,"Quad comparator, SOIC-14",https://jlcpcb.com/partdetail/TexasInstruments-LM339DR/C7948,
U16,1,LM339DR,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,LM339DR,"Quad comparator, SOIC-14",https://jlcpcb.com/partdetail/TexasInstruments-LM339DR/C7948,
B1,1,100nF,Capacitor_SMD:C_0805_2012Metric,YAGEO,CC0805KRX7R9BB104,Bypass 100 nF 50 V X7R 0805,https://jlcpcb.com/partdetail/YAGEO-CC0805KRX7R9BB104/C49678,
D35,1,S1M (DNP),Diode_SMD:D_SMA,Diodes Inc,S1M-13-F,Relay coil diode (DNP),https://www.digikey.com/en/products/detail/diodes-incorporated/S1M-13-F/804909,yes
F101,2,no fuse (clips only),Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Keystone,3517,"Fuse clips only (left flipper fuse, not used on Fliptronic games)",https://jlcpcb.com/partdetail/Keystone-3517/C3029536,
F102,2,no fuse (clips only),Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Keystone,3517,"Fuse clips only (right flipper fuse, not used on Fliptronic games)",https://jlcpcb.com/partdetail/Keystone-3517/C3029536,
F106,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #5",https://jlcpcb.com/partdetail/Littelfuse-0239005MXP/C151086,
F107,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #4",https://jlcpcb.com/partdetail/Littelfuse-0239005MXP/C151086,
F108,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #3",https://jlcpcb.com/partdetail/Littelfuse-0239005MXP/C151086,
F109,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #2",https://jlcpcb.com/partdetail/Littelfuse-0239005MXP/C151086,
F110,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #1",https://jlcpcb.com/partdetail/Littelfuse-0239005MXP/C151086,
J105,1,"J105 fused 51VAC (F112, pins 1/2) and fused 16VAC (F111, pins 4/5) to the playfield - parallel to J104 as on A-12697 sheet 1 (N/C on STTNG)",Connector_Molex:Molex_KK-396_A-41791-0005_1x05_P3.96mm_Vertical,MOLEX,26604050,"J105 fused 51VAC (F112, pins 1/2) and fused 16VAC (F111, pins 4/5) to the playfield - parallel to J104 as on A-12697 sheet 1 (N/C on STTNG)",https://jlcpcb.com/partdetail/C505166,
J115,1,"J115 G.I. 6.3VAC from transformer: 2-6 string hot ends (one fuse each), 7/8/10/11/12 winding return ends (triac MT1), 1 = GND REF",Connector_Molex:Molex_KK-396_A-41791-0012_1x12_P3.96mm_Vertical,MOLEX,26-60-4120,"J115 G.I. 6.3VAC from transformer: 2-6 string hot ends (one fuse each), 7/8/10/11/12 winding return ends (triac MT1), 1 = GND REF",https://jlcpcb.com/partdetail/C7426778,
J119,1,J119 G.I. coin door (string 5),Connector_Molex:Molex_KK-396_A-41791-0003_1x03_P3.96mm_Vertical,MOLEX,26604030,J119 G.I. coin door (string 5),https://jlcpcb.com/partdetail/C240823,
J120,1,"J120 G.I. strings 1-5 (backbox harness uses strings 2,3)",Connector_Molex:Molex_KK-396_A-41791-0011_1x11_P3.96mm_Vertical,MOLEX,26604110,"J120 G.I. strings 1-5 (backbox harness uses strings 2,3)",https://jlcpcb.com/partdetail/MOLEX-26604110/C17541501,
J121,1,"J121 G.I. strings 1-5 (playfield harness uses strings 1,4,5)",Connector_Molex:Molex_KK-396_A-41791-0011_1x11_P3.96mm_Vertical,MOLEX,26604110,"J121 G.I. strings 1-5 (playfield harness uses strings 1,4,5)",https://jlcpcb.com/partdetail/MOLEX-26604110/C17541501,
Q3,1,IPD90N10S4L06ATMA1,Package_TO_SOT_SMD:TO-252-2,Infineon,IPD90N10S4L06ATMA1,"N-MOSFET 100 V, 8.1 mOhm max at 4.5 V, DPAK G-D-S, RthJA 62 C/W minimal footprint; upgraded solenoid driver",https://www.infineon.com/part/IPD90N10S4L-06,yes
Q9,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Incorporated,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://jlcpcb.com/partdetail/DiodesIncorporated-MMBT4401_7F/C151826,
Q10,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://jlcpcb.com/partdetail/STMicroelectronics-BTA16600CRG/C39797,
Q11,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Incorporated,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://jlcpcb.com/partdetail/DiodesIncorporated-MMBT4401_7F/C151826,
Q12,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://jlcpcb.com/partdetail/STMicroelectronics-BTA16600CRG/C39797,
Q13,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Incorporated,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://jlcpcb.com/partdetail/DiodesIncorporated-MMBT4401_7F/C151826,
Q14,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://jlcpcb.com/partdetail/STMicroelectronics-BTA16600CRG/C39797,
Q15,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Incorporated,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://jlcpcb.com/partdetail/DiodesIncorporated-MMBT4401_7F/C151826,
Q16,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://jlcpcb.com/partdetail/STMicroelectronics-BTA16600CRG/C39797,
Q17,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Incorporated,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://jlcpcb.com/partdetail/DiodesIncorporated-MMBT4401_7F/C151826,
Q18,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://jlcpcb.com/partdetail/STMicroelectronics-BTA16600CRG/C39797,
R7,1,27,Resistor_SMD:R_2512_6332Metric,YAGEO,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://jlcpcb.com/partdetail/YAGEO-RC2512JK0727RL/C1882619,
R8,1,470,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F4700T5E,"Resistor 470R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18398-0805W8F4700T5E/C17710,
R9,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R10,1,27,Resistor_SMD:R_2512_6332Metric,YAGEO,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://jlcpcb.com/partdetail/YAGEO-RC2512JK0727RL/C1882619,
R11,1,470,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F4700T5E,"Resistor 470R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18398-0805W8F4700T5E/C17710,
R12,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R13,1,27,Resistor_SMD:R_2512_6332Metric,YAGEO,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://jlcpcb.com/partdetail/YAGEO-RC2512JK0727RL/C1882619,
R14,1,470,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F4700T5E,"Resistor 470R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18398-0805W8F4700T5E/C17710,
R15,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R16,1,27,Resistor_SMD:R_2512_6332Metric,YAGEO,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://jlcpcb.com/partdetail/YAGEO-RC2512JK0727RL/C1882619,
R17,1,470,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F4700T5E,"Resistor 470R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18398-0805W8F4700T5E/C17710,
R18,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R19,1,27,Resistor_SMD:R_2512_6332Metric,YAGEO,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://jlcpcb.com/partdetail/YAGEO-RC2512JK0727RL/C1882619,
R20,1,470,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F4700T5E,"Resistor 470R 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18398-0805W8F4700T5E/C17710,
R21,1,10K,Resistor_SMD:R_0805_2012Metric,UNI-ROYAL(Uniroyal Elec),0805W8F1002T5E,"Resistor 10K 1% 0.125 W, 0805",https://jlcpcb.com/partdetail/18102-0805W8F1002T5E/C17414,
R202,1,100 (DNP),Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,yes
R209,1,10K (DNP),Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,yes
RLY1,1,G2RL-2 12V (DNP),Relay_THT:Relay_DPDT_Omron_G2RL-2,Omron,G2RL-2 DC12,Relay DPDT 12 V coil (DNP - Fliptronic games),https://www.digikey.com/en/products/result?keywords=G2RL-2 DC12,yes
U1,1,74HCT574,Package_SO:SOIC-20W_7.5x12.8mm_P1.27mm,Texas Instruments,SN74HCT574DWR,G.I. / relay latch,https://jlcpcb.com/partdetail/TexasInstruments-SN74HCT574DWR/C6788,
W1,1,0R,Resistor_SMD:R_2512_6332Metric,YAGEO,RC2512JK-070RL,0 R link 2512: G.I. return bus (triac MT1 / J115 returns) to the logic ground reference (OEM: J115-1 GND REF at the transformer),https://jlcpcb.com/partdetail/YAGEO-RC2512JK070RL/C189505,
F103-F116 clips,28,FUSECLIP,Mechanical,Keystone,3517,"Fuse clip 5 x 20 mm PCB mount, 15 A, tin (2 per fuse)",https://www.digikey.com/en/products/detail/keystone-electronics/3517/316010,
Heatsinks Q10 Q12 Q14 Q16 Q18,5,HS7020,Mechanical,Boyd (Aavid),7020BG,"Heatsink TO-220 bolt-on narrow channel with folded-back fins, 8.7 C/W, 33.0 x 11.9 x 36.8 mm, no PCB tabs (device screw only; #6 / M3 hole of the GBJ / GBU bridges)",https://www.digikey.com/en/products/detail/aavid-thermal-division-of-boyd-corporation/7020BG/1625705,
Heatsink BR3,1,HS6224,Mechanical,Boyd (Aavid),6223BG,"Heatsink square basket for bridge rectifiers, 9.4 C/W, 26.92 mm sq x 31.75 mm, 4.14 mm hole (M4 close clearance), sits on the metal base of the GBPC block",https://www.digikey.com/en/products/detail/boyd-laconia-llc/6223BG/1625608,
Heatsinks D101 D102 D103 D104,4,HS5772,Mechanical,Boyd (Aavid),577202B00000G,"TO-220 channel heatsink 13.21 x 12.70 x 19.05 mm, 24.4 C/W natural convection, direct tab mount; electrically live",https://www.digikey.com/en/products/detail/boyd-laconia-llc/577202B00000G/108322,
BR1 hardware,4,M3X8,Mechanical,BFirst Industrial,MPMS 003 0008 PH,"Screw M3 x 8 mm pan head Phillips, zinc; BR1 rectifier heatsinks",https://www.digikey.com/en/products/detail/bfirst-industrial/MPMS-003-0008-PH/274954,
BR1 hardware,4,M3NUT,Mechanical,B&F Fastener Supply,MHNZ 003,"Hex nut M3, zinc",https://www.digikey.com/en/products/result?keywords=MHNZ 003,
Assembly consumable; one syringe per build batch,1,THERMALPASTE,Mechanical,MG Chemicals,8616-3ML,"Silicone-free thermal paste, 3 mL syringe; thin bond line at all rectifier/triac heatsink interfaces, consumable per build batch",https://www.digikey.com/en/products/detail/mg-chemicals/8616-3ML/4899944,
Triac hardware,5,M3X12,Mechanical,B&F Fastener Supply,MPMS 003 0012 PH,"Screw M3 x 12 mm pan head Phillips, zinc (heatsink to TO-220 / GBJ / GBU)",https://www.digikey.com/en/products/result?keywords=MPMS 003 0012 PH,
Triac hardware,5,M3NUT,Mechanical,B&F Fastener Supply,MHNZ 003,"Hex nut M3, zinc",https://www.digikey.com/en/products/result?keywords=MHNZ 003,
