Refs,Qty,Value,Footprint,Manufacturer,MPN,Description,Link,DNP
R305,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R306,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R307,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R308,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
U10,1,74HCT74,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,SN74HCT74DR,"Dual D flip-flop with preset/clear, SOIC-14",https://www.digikey.com/en/products/detail/texas-instruments/SN74HCT74DR/276479,
U11,1,74HCT74,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,SN74HCT74DR,"Dual D flip-flop with preset/clear, SOIC-14",https://www.digikey.com/en/products/detail/texas-instruments/SN74HCT74DR/276479,
U12,1,74HCT74,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,SN74HCT74DR,"Dual D flip-flop with preset/clear, SOIC-14",https://www.digikey.com/en/products/detail/texas-instruments/SN74HCT74DR/276479,
U13,1,74HCT74,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,SN74HCT74DR,"Dual D flip-flop with preset/clear, SOIC-14",https://www.digikey.com/en/products/detail/texas-instruments/SN74HCT74DR/276479,
U15,1,LM339DR,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,LM339DR,"Quad comparator, SOIC-14",https://www.digikey.com/en/products/detail/texas-instruments/LM339DR/276657,
U16,1,LM339DR,Package_SO:SOIC-14_3.9x8.7mm_P1.27mm,Texas Instruments,LM339DR,"Quad comparator, SOIC-14",https://www.digikey.com/en/products/detail/texas-instruments/LM339DR/276657,
B1,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
D35,1,S1M (DNP),Diode_SMD:D_SMA,Diodes Inc,S1M-13-F,Relay coil diode (DNP),https://www.digikey.com/en/products/detail/diodes-incorporated/S1M-13-F/804909,yes
F101,2,no fuse (clips only),Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Keystone,3517,"Fuse clips only (left flipper fuse, not used on Fliptronic games)",https://www.digikey.com/en/products/detail/keystone-electronics/3517/316010,
F102,2,no fuse (clips only),Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Keystone,3517,"Fuse clips only (right flipper fuse, not used on Fliptronic games)",https://www.digikey.com/en/products/detail/keystone-electronics/3517/316010,
F106,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #5",https://www.digikey.com/en/products/detail/littelfuse-inc/0239005-MXP/778232,
F107,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #4",https://www.digikey.com/en/products/detail/littelfuse-inc/0239005-MXP/778232,
F108,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #3",https://www.digikey.com/en/products/detail/littelfuse-inc/0239005-MXP/778232,
F109,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #2",https://www.digikey.com/en/products/detail/littelfuse-inc/0239005-MXP/778232,
F110,1,5A S.B.,Fuse:Fuseholder_Clip-5x20mm_Keystone_3517_Inline_P23.11x6.76mm_D1.70mm_Horizontal,Littelfuse,0239005.MXP,"Fuse 5 A Slo-Blo 5x20 mm (Keystone 3517 clips), G.I. string #1",https://www.digikey.com/en/products/detail/littelfuse-inc/0239005-MXP/778232,
J105,1,"J105 fused 51VAC (F112, pins 1/2) and fused 16VAC (F111, pins 4/5) to the playfield - parallel to J104 as on A-12697 sheet 1 (N/C on STTNG)",Connector_Molex:Molex_KK-396_A-41791-0005_1x05_P3.96mm_Vertical,Molex,0026604050,"J105 fused 51VAC (F112, pins 1/2) and fused 16VAC (F111, pins 4/5) to the playfield - parallel to J104 as on A-12697 sheet 1 (N/C on STTNG)",https://www.digikey.com/en/products/result?keywords=0026604050,
J115,1,"J115 G.I. 6.3VAC from transformer: 2-6 string hot ends (one fuse each), 7/8/10/11/12 winding return ends (triac MT1), 1 = GND REF",Connector_Molex:Molex_KK-396_A-41791-0012_1x12_P3.96mm_Vertical,Molex,0026604120,"J115 G.I. 6.3VAC from transformer: 2-6 string hot ends (one fuse each), 7/8/10/11/12 winding return ends (triac MT1), 1 = GND REF",https://www.digikey.com/en/products/result?keywords=0026604120,
J119,1,J119 G.I. coin door (string 5),Connector_Molex:Molex_KK-396_A-41791-0003_1x03_P3.96mm_Vertical,Molex,0026604030,J119 G.I. coin door (string 5),https://www.digikey.com/en/products/result?keywords=0026604030,
J120,1,"J120 G.I. strings 1-5 (backbox harness uses strings 2,3)",Connector_Molex:Molex_KK-396_A-41791-0011_1x11_P3.96mm_Vertical,Molex,0026604110,"J120 G.I. strings 1-5 (backbox harness uses strings 2,3)",https://www.digikey.com/en/products/result?keywords=0026604110,
J121,1,"J121 G.I. strings 1-5 (playfield harness uses strings 1,4,5)",Connector_Molex:Molex_KK-396_A-41791-0011_1x11_P3.96mm_Vertical,Molex,0026604110,"J121 G.I. strings 1-5 (playfield harness uses strings 1,4,5)",https://www.digikey.com/en/products/result?keywords=0026604110,
Q3,1,IPD90N10S4L06ATMA1,Package_TO_SOT_SMD:TO-252-2,Infineon,IPD90N10S4L06ATMA1,"N-MOSFET 100 V, 8.1 mOhm max at 4.5 V, DPAK G-D-S, RthJA 62 C/W minimal footprint; upgraded solenoid driver",https://www.infineon.com/part/IPD90N10S4L-06,yes
Q9,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Inc,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://www.digikey.com/en/products/detail/diodes-incorporated/MMBT4401-7-F/775841,
Q10,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://www.digikey.com/en/products/detail/stmicroelectronics/BTA16-600CRG/669145,
Q11,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Inc,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://www.digikey.com/en/products/detail/diodes-incorporated/MMBT4401-7-F/775841,
Q12,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://www.digikey.com/en/products/detail/stmicroelectronics/BTA16-600CRG/669145,
Q13,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Inc,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://www.digikey.com/en/products/detail/diodes-incorporated/MMBT4401-7-F/775841,
Q14,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://www.digikey.com/en/products/detail/stmicroelectronics/BTA16-600CRG/669145,
Q15,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Inc,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://www.digikey.com/en/products/detail/diodes-incorporated/MMBT4401-7-F/775841,
Q16,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://www.digikey.com/en/products/detail/stmicroelectronics/BTA16-600CRG/669145,
Q17,1,MMBT4401,Package_TO_SOT_SMD:SOT-23,Diodes Inc,MMBT4401-7-F,NPN emitter follower (triac gate drive),https://www.digikey.com/en/products/detail/diodes-incorporated/MMBT4401-7-F/775841,
Q18,1,BTA16-600CRG,Package_TO_SOT_THT:TO-220-3_Vertical,STMicroelectronics,BTA16-600CRG,"Triac 16 A 600 V, 4-quadrant (Igt 25/50 mA), insulated TO-220AB",https://www.digikey.com/en/products/detail/stmicroelectronics/BTA16-600CRG/669145,
R7,1,27,Resistor_SMD:R_2512_6332Metric,Yageo,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://www.digikey.com/en/products/result?keywords=RC2512JK-0727RL,
R8,1,470,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07470RL,"Resistor 470R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07470RL,
R9,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R10,1,27,Resistor_SMD:R_2512_6332Metric,Yageo,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://www.digikey.com/en/products/result?keywords=RC2512JK-0727RL,
R11,1,470,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07470RL,"Resistor 470R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07470RL,
R12,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R13,1,27,Resistor_SMD:R_2512_6332Metric,Yageo,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://www.digikey.com/en/products/result?keywords=RC2512JK-0727RL,
R14,1,470,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07470RL,"Resistor 470R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07470RL,
R15,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R16,1,27,Resistor_SMD:R_2512_6332Metric,Yageo,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://www.digikey.com/en/products/result?keywords=RC2512JK-0727RL,
R17,1,470,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07470RL,"Resistor 470R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07470RL,
R18,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R19,1,27,Resistor_SMD:R_2512_6332Metric,Yageo,RC2512JK-0727RL,Resistor 27 R 5% 1 W 2512 (triac gate),https://www.digikey.com/en/products/result?keywords=RC2512JK-0727RL,
R20,1,470,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07470RL,"Resistor 470R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07470RL,
R21,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R202,1,100 (DNP),Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,yes
R209,1,10K (DNP),Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,yes
RLY1,1,G2RL-2 12V (DNP),Relay_THT:Relay_DPDT_Omron_G2RL-2,Omron,G2RL-2 DC12,Relay DPDT 12 V coil (DNP - Fliptronic games),https://www.digikey.com/en/products/result?keywords=G2RL-2 DC12,yes
U1,1,74HCT574,Package_SO:SOIC-20W_7.5x12.8mm_P1.27mm,Nexperia,"74HCT574D,653",G.I. / relay latch,https://www.digikey.com/en/products/detail/nexperia-usa-inc/74HCT574D-653/763412,
W1,1,0R,Resistor_SMD:R_2512_6332Metric,Yageo,RC2512JK-070RL,0 R link 2512: G.I. return bus (triac MT1 / J115 returns) to the logic ground reference (OEM: J115-1 GND REF at the transformer),https://www.digikey.com/en/products/result?keywords=RC2512JK-070RL,
F103-F116 clips,28,FUSECLIP,Mechanical,Keystone,3517,"Fuse clip 5 x 20 mm PCB mount, 15 A, tin (2 per fuse)",https://www.digikey.com/en/products/detail/keystone-electronics/3517/316010,
Heatsinks Q10 Q12 Q14 Q16 Q18,5,HS7020,Mechanical,Boyd (Aavid),7020BG,"Heatsink TO-220 bolt-on narrow channel with folded-back fins, 8.7 C/W, 33.0 x 11.9 x 36.8 mm, no PCB tabs (device screw only; #6 / M3 hole of the GBJ / GBU bridges)",https://www.digikey.com/en/products/detail/aavid-thermal-division-of-boyd-corporation/7020BG/1625705,
Heatsink BR3,1,HS6224,Mechanical,Boyd (Aavid),6223BG,"Heatsink square basket for bridge rectifiers, 9.4 C/W, 26.92 mm sq x 31.75 mm, 4.14 mm hole (M4 close clearance), sits on the metal base of the GBPC block",https://www.digikey.com/en/products/detail/boyd-laconia-llc/6223BG/1625608,
Heatsinks D101 D102 D103 D104,4,HS5772,Mechanical,Boyd (Aavid),577202B00000G,"TO-220 channel heatsink 13.21 x 12.70 x 19.05 mm, 24.4 C/W natural convection, direct tab mount; electrically live",https://www.digikey.com/en/products/detail/boyd-laconia-llc/577202B00000G/108322,
BR1 hardware,4,M3X8,Mechanical,BFirst Industrial,MPMS 003 0008 PH,"Screw M3 x 8 mm pan head Phillips, zinc; BR1 rectifier heatsinks",https://www.digikey.com/en/products/detail/bfirst-industrial/MPMS-003-0008-PH/274954,
BR1 hardware,4,M3NUT,Mechanical,B&F Fastener Supply,MHNZ 003,"Hex nut M3, zinc",https://www.digikey.com/en/products/result?keywords=MHNZ 003,
Assembly consumable; one syringe per build batch,1,THERMALPASTE,Mechanical,MG Chemicals,8616-3ML,"Silicone-free thermal paste, 3 mL syringe; thin bond line at all rectifier/triac heatsink interfaces, consumable per build batch",https://www.digikey.com/en/products/detail/mg-chemicals/8616-3ML/4899944,
Triac hardware,5,M3X12,Mechanical,B&F Fastener Supply,MPMS 003 0012 PH,"Screw M3 x 12 mm pan head Phillips, zinc (heatsink to TO-220 / GBJ / GBU)",https://www.digikey.com/en/products/result?keywords=MPMS 003 0012 PH,
Triac hardware,5,M3NUT,Mechanical,B&F Fastener Supply,MHNZ 003,"Hex nut M3, zinc",https://www.digikey.com/en/products/result?keywords=MHNZ 003,
BR3/H9 hardware,1,M4X16,Mechanical,Kanebridge,MJ416MPP,"M4 x 16 mm JIS-B1111 Phillips pan screw, zinc steel; 6.75 mm head diameter, 2.60 mm head height; BR3 / 6223BG hardware; distributor carton MOQ may exceed one-board quantity",https://legacy.kanebridge.com/kaneprls.asp?SellCode=MJ-MPP,
BR3 hardware,1,M4NUT,Mechanical,B&F Fastener Supply,MHNZ 004,"Hex nut M4, zinc",https://www.digikey.com/en/products/result?keywords=MHNZ 004,
